,FraudFound_P,AccidentArea_Urban,Sex_Male,Fault_Third Party,PoliceReportFiled_Yes,WitnessPresent_Yes,AgentType_Internal,MaritalStatus_Others,MaritalStatus_Single,Days_Policy_Accident_more than 30,Days_Policy_Claim_more than 30,AddressChange_Claim_no change,NumberOfCars_Others,PolicyType_Sport,PolicyType_Utility,VehicleCategory_Sport,VehicleCategory_Utility,Year_1995,Year_1996,BasePolicy_Collision,BasePolicy_Liability,VehiclePrice,Deductible,DriverRating,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,Month,WeekOfMonth,DayOfWeek,Make,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,RepNumber,Age_log
12536,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,3,2,7,7,2,0.08145794150074584,0.10616771515662494,0.14093002140216615,0.24884882288086127,0.19138724949737337,0.07302678513522277,0.22368506388222323,0.06401193332900966,4.04305126783455
12537,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,2,1,7,6,1,0.08145794150074584,0.10616771515662494,0.158570594720799,0.1815941371035735,0.19138724949737337,0.08054997081522797,0.23237564044360853,0.06154744146831831,3.912023005428146
12538,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,2,1,7,8,3,0.07309164018418834,0.22037745638497958,0.14093002140216615,0.24884882288086127,0.21888579025877164,0.08054997081522797,0.24126078215189053,0.062001426811077245,4.343805421853684
12539,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2,2,5,4,1,0.08463583890005837,0.23068940917050393,0.14002205071664828,0.1815941371035735,0.21888579025877164,0.08684091056488748,0.23237564044360853,0.06329852779038848,3.4339872044851463
12540,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,2,3,4,0,0.08463583890005837,0.22037745638497958,0.14093002140216615,0.24884882288086127,0.17251443024839483,0.08684091056488748,0.22264738309877424,0.059147804656592515,3.4339872044851463
12541,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3,0,4,5,0,0.07789091380763992,0.20669304105324598,0.158570594720799,0.24884882288086127,0.21888579025877164,0.08333873792074713,0.24126078215189053,0.0647901939165964,3.7376696182833684
12542,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,3,6,4,2,0.07789091380763992,0.20669304105324598,0.11317206044490563,0.1815941371035735,0.24366041896361632,0.08333873792074713,0.24126078215189053,0.06933004734418574,3.4339872044851463
12543,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,1,1,0,7,7,2,0.07789091380763992,0.23068940917050393,0.16959595304494454,0.15266878526493288,0.24366041896361632,0.08333873792074713,0.24126078215189053,0.06933004734418574,4.060443010546419
12544,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,3,1,4,6,1,0.08333873792074713,0.23068940917050393,0.14002205071664828,0.2024126078215189,0.24366041896361632,0.07432388611453401,0.24126078215189053,0.06329852779038848,3.9512437185814275
12545,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,5,2,0,1,6,5,0,0.08210649199040146,0.20669304105324598,0.14002205071664828,0.2024126078215189,0.21888579025877164,0.08346844801867825,0.08003113042350347,0.061482586419352746,3.6375861597263857
12546,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,3,2,6,5,3,0.08820286659316427,0.20669304105324598,0.11317206044490563,0.15266878526493288,0.19138724949737337,0.08742460600557754,0.24126078215189053,0.0647901939165964,3.8066624897703196
12547,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,1,2,3,7,6,3,0.08820286659316427,0.23068940917050393,0.14002205071664828,0.24884882288086127,0.16194305726700825,0.08742460600557754,0.23237564044360853,0.06401193332900966,3.8501476017100584
12548,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3,0,7,6,0,0.08865685193592321,0.22037745638497958,0.12854270704974383,0.24884882288086127,0.21888579025877164,0.09151047409040794,0.08003113042350347,0.0639470782800441,3.8918202981106265
12549,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,5,4,3,0.08301446267591932,0.22037745638497958,0.158570594720799,0.2024126078215189,0.17251443024839483,0.08243076723522927,0.22264738309877424,0.06329852779038848,3.332204510175204
12550,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,6,4,1,0.08567351968350737,0.23068940917050393,0.12854270704974383,0.24884882288086127,0.17251443024839483,0.07944743498281341,0.23237564044360853,0.06271483234969842,3.4965075614664802
12551,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,3,1,3,2,0,0.08145794150074584,0.23068940917050393,0.12854270704974383,0.24884882288086127,0.17251443024839483,0.07944743498281341,0.24126078215189053,0.06102860107659381,2.995732273553991
12552,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,7,5,3,0.08145794150074584,0.23068940917050393,0.11317206044490563,0.1815941371035735,0.17251443024839483,0.07944743498281341,0.24126078215189053,0.06109345612555937,3.828641396489095
12553,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,3,1,7,6,0,0.08865685193592321,0.10616771515662494,0.11317206044490563,0.15266878526493288,0.19138724949737337,0.08385757831247162,0.22264738309877424,0.062001426811077245,3.8918202981106265
12554,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,2,3,2,0,6,4,0,0.08145794150074584,0.23607237823464558,0.158570594720799,0.1815941371035735,0.17251443024839483,0.07944743498281341,0.23237564044360853,0.06154744146831831,3.5553480614894135
12555,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,3,1,7,6,0,0.08145794150074584,0.23607237823464558,0.14002205071664828,0.24884882288086127,0.19138724949737337,0.07944743498281341,0.23237564044360853,0.0639470782800441,3.9512437185814275
12556,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,1,0,2,6,4,0,0.08865685193592321,0.10616771515662494,0.11317206044490563,0.15266878526493288,0.17251443024839483,0.08385757831247162,0.22368506388222323,0.06329852779038848,3.4965075614664802
12557,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,5,3,2,0.08145794150074584,0.23607237823464558,0.14916661262079253,0.15266878526493288,0.17251443024839483,0.07944743498281341,0.23237564044360853,0.06329852779038848,3.1354942159291497
12558,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,2,6,8,1,0.08463583890005837,0.20669304105324598,0.14916661262079253,0.24884882288086127,0.17251443024839483,0.08684091056488748,0.22368506388222323,0.06271483234969842,4.276666119016055
12559,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,5,5,2,0.08865685193592321,0.10616771515662494,0.11317206044490563,0.04565795447175563,0.16194305726700825,0.08385757831247162,0.22368506388222323,0.06154744146831831,3.713572066704308
12560,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2,2,6,5,3,0.07789091380763992,0.23068940917050393,0.14916661262079253,0.1815941371035735,0.16194305726700825,0.08333873792074713,0.24126078215189053,0.06038005058693819,3.784189633918261
12561,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,2,7,8,3,0.08463583890005837,0.23607237823464558,0.158570594720799,0.2024126078215189,0.19138724949737337,0.08333873792074713,0.22264738309877424,0.06271483234969842,4.290459441148391
12562,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,1,1,2,7,6,3,0.08042026071729684,0.23607237823464558,0.14002205071664828,0.24884882288086127,0.24366041896361632,0.08054997081522797,0.22264738309877424,0.06336338283935404,4.02535169073515
12563,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,1,1,0,6,5,0,0.07309164018418834,0.23607237823464558,0.14002205071664828,0.04565795447175563,0.21888579025877164,0.07302678513522277,0.22264738309877424,0.06933004734418574,3.7612001156935624
12564,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,3,2,4,4,0,0.07309164018418834,0.20669304105324598,0.14093002140216615,0.2024126078215189,0.17251443024839483,0.07302678513522277,0.22368506388222323,0.06401193332900966,3.4339872044851463
12565,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,3,2,6,4,3,0.07309164018418834,0.20669304105324598,0.14002205071664828,0.15266878526493288,0.17251443024839483,0.07302678513522277,0.22368506388222323,0.06154744146831831,3.4011973816621555
12566,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,2,6,6,1,0.08145794150074584,0.23607237823464558,0.14093002140216615,0.1815941371035735,0.19138724949737337,0.07302678513522277,0.22368506388222323,0.06271483234969842,3.9889840465642745
12567,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,3,1,7,5,0,0.08865685193592321,0.10616771515662494,0.16959595304494454,0.1815941371035735,0.19138724949737337,0.09151047409040794,0.08003113042350347,0.06329852779038848,3.828641396489095
12568,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3,1,5,4,0,0.08145794150074584,0.23607237823464558,0.14002205071664828,0.24884882288086127,0.21888579025877164,0.07944743498281341,0.22264738309877424,0.06401193332900966,3.58351893845611
12569,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3,0,7,6,2,0.08145794150074584,0.23068940917050393,0.12854270704974383,0.1815941371035735,0.24366041896361632,0.07944743498281341,0.24126078215189053,0.06329852779038848,3.912023005428146
12570,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,1,0,0,7,5,0,0.08145794150074584,0.23068940917050393,0.158570594720799,0.029184772034502884,0.21888579025877164,0.07944743498281341,0.24126078215189053,0.06336338283935404,3.7612001156935624
12571,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,2,1,3,2,5,4,1,0.08865685193592321,0.22037745638497958,0.158570594720799,0.15266878526493288,0.24366041896361632,0.09151047409040794,0.08003113042350347,0.06401193332900966,3.4339872044851463
12572,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,5,1,0,1,5,6,0,0.08865685193592321,0.23607237823464558,0.14002205071664828,0.15266878526493288,0.19138724949737337,0.09151047409040794,0.23237564044360853,0.06102860107659381,3.912023005428146
12573,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,5,1,3,2,5,4,1,0.08865685193592321,0.23607237823464558,0.14916661262079253,0.1815941371035735,0.19138724949737337,0.09151047409040794,0.23237564044360853,0.06154744146831831,3.332204510175204
12574,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2,1,1,0,6,4,0,0.08301446267591932,0.22037745638497958,0.11317206044490563,0.24884882288086127,0.24366041896361632,0.08243076723522927,0.22264738309877424,0.06336338283935404,3.4965075614664802
12575,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,3,2,6,4,0,0.08301446267591932,0.22037745638497958,0.11317206044490563,0.2024126078215189,0.24366041896361632,0.08243076723522927,0.22264738309877424,0.0639470782800441,3.4011973816621555
12576,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,2,1,2,3,7,8,3,0.08301446267591932,0.23607237823464558,0.14002205071664828,0.04565795447175563,0.16194305726700825,0.08243076723522927,0.22264738309877424,0.06336338283935404,4.276666119016055
12577,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3,1,6,4,3,0.08210649199040146,0.22037745638497958,0.158570594720799,0.1815941371035735,0.24366041896361632,0.08742460600557754,0.22264738309877424,0.059147804656592515,3.295836866004329
12578,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,2,1,5,4,2,0.09151047409040794,0.22037745638497958,0.14002205071664828,0.029184772034502884,0.17251443024839483,0.08742460600557754,0.23237564044360853,0.06933004734418574,3.5553480614894135
12579,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,2,0,7,5,1,0.08333873792074713,0.23607237823464558,0.14002205071664828,0.2024126078215189,0.17251443024839483,0.07432388611453401,0.22264738309877424,0.06329852779038848,3.784189633918261
12580,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,3,3,7,6,0,0.07789091380763992,0.22037745638497958,0.16959595304494454,0.1815941371035735,0.21888579025877164,0.08333873792074713,0.22264738309877424,0.062001426811077245,3.9318256327243257
12581,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,2,1,3,3,6,5,0,0.07789091380763992,0.23068940917050393,0.158570594720799,0.10902133731110968,0.16194305726700825,0.08333873792074713,0.24126078215189053,0.06933004734418574,3.828641396489095
12582,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2,0,1,2,1,0.07789091380763992,0.23068940917050393,0.158570594720799,0.15266878526493288,0.16194305726700825,0.08333873792074713,0.23237564044360853,0.06271483234969842,2.9444389791664403
12583,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,3,1,6,5,1,0.07789091380763992,0.20669304105324598,0.158570594720799,0.2024126078215189,0.16194305726700825,0.08333873792074713,0.24126078215189053,0.06271483234969842,3.713572066704308
12584,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,5,1,2,2,4,5,1,0.07789091380763992,0.20669304105324598,0.14093002140216615,0.03061158311174525,0.19138724949737337,0.08333873792074713,0.24126078215189053,0.06109345612555937,3.6888794541139363
12585,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,3,1,3,6,4,2,0.07789091380763992,0.20669304105324598,0.14916661262079253,0.24884882288086127,0.16194305726700825,0.07432388611453401,0.23237564044360853,0.06038005058693819,3.295836866004329
12586,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,2,1,7,6,0,0.07789091380763992,0.20669304105324598,0.14002205071664828,0.24884882288086127,0.24366041896361632,0.08333873792074713,0.24126078215189053,0.06102860107659381,3.871201010907891
12587,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,3,1,5,4,3,0.08463583890005837,0.23068940917050393,0.14002205071664828,0.2024126078215189,0.16194305726700825,0.08684091056488748,0.23237564044360853,0.06401193332900966,3.58351893845611
12588,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,2,5,4,2,0.08463583890005837,0.23068940917050393,0.14093002140216615,0.2024126078215189,0.21888579025877164,0.08333873792074713,0.24126078215189053,0.057850703677281276,3.4657359027997265
12589,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,3,1,7,6,2,0.08042026071729684,0.23607237823464558,0.16959595304494454,0.2024126078215189,0.19138724949737337,0.08054997081522797,0.22264738309877424,0.0639470782800441,3.8501476017100584
12590,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,3,1,1,2,7,7,3,0.08042026071729684,0.23607237823464558,0.14916661262079253,0.10902133731110968,0.17251443024839483,0.08054997081522797,0.22264738309877424,0.06336338283935404,4.0943445622221
12591,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,7,8,2,0.07309164018418834,0.22037745638497958,0.158570594720799,0.2024126078215189,0.17251443024839483,0.08054997081522797,0.22368506388222323,0.0639470782800441,4.30406509320417
12592,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,6,5,0,0.08865685193592321,0.10616771515662494,0.14916661262079253,0.10902133731110968,0.16194305726700825,0.08385757831247162,0.22368506388222323,0.0647901939165964,3.6375861597263857
12593,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,2,6,5,3,0.07309164018418834,0.22037745638497958,0.12854270704974383,0.2024126078215189,0.24366041896361632,0.07302678513522277,0.08003113042350347,0.062001426811077245,3.7376696182833684
12594,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,2,1,3,3,6,4,2,0.08145794150074584,0.22037745638497958,0.16959595304494454,0.24884882288086127,0.21888579025877164,0.07944743498281341,0.22264738309877424,0.06102860107659381,3.5263605246161616
12595,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,2,4,4,0,0.08145794150074584,0.23068940917050393,0.14093002140216615,0.10902133731110968,0.17251443024839483,0.07944743498281341,0.23237564044360853,0.057850703677281276,3.4965075614664802
12596,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,3,2,1,2,7,5,2,0.08567351968350737,0.22037745638497958,0.12854270704974383,0.10902133731110968,0.24366041896361632,0.08385757831247162,0.22264738309877424,0.062001426811077245,3.6109179126442243
12597,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,2,1,0,0,6,4,0,0.08567351968350737,0.22037745638497958,0.158570594720799,0.2024126078215189,0.21888579025877164,0.07944743498281341,0.24126078215189053,0.059147804656592515,3.332204510175204
12598,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,2,2,6,5,0,0.08567351968350737,0.23607237823464558,0.16959595304494454,0.24884882288086127,0.24366041896361632,0.08385757831247162,0.23237564044360853,0.06336338283935404,3.828641396489095
12599,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,5,4,0,0.08567351968350737,0.23607237823464558,0.14002205071664828,0.2024126078215189,0.16194305726700825,0.08385757831247162,0.23237564044360853,0.06271483234969842,3.4657359027997265
12600,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,3,6,6,1,0.08567351968350737,0.20669304105324598,0.158570594720799,0.10902133731110968,0.24366041896361632,0.08385757831247162,0.22368506388222323,0.06102860107659381,3.970291913552122
12601,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,1,2,2,7,7,0,0.08567351968350737,0.20669304105324598,0.12854270704974383,0.24884882288086127,0.21888579025877164,0.08385757831247162,0.24126078215189053,0.06038005058693819,4.127134385045092
12602,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,1,2,0,7,7,0,0.08865685193592321,0.10616771515662494,0.11317206044490563,0.15266878526493288,0.17251443024839483,0.08385757831247162,0.22368506388222323,0.061482586419352746,4.04305126783455
12603,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,7,6,2,0.08865685193592321,0.22037745638497958,0.14916661262079253,0.04565795447175563,0.17251443024839483,0.08385757831247162,0.24126078215189053,0.0639470782800441,4.02535169073515
12604,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,5,1,3,3,6,7,0,0.08865685193592321,0.23607237823464558,0.158570594720799,0.24884882288086127,0.16194305726700825,0.09151047409040794,0.22264738309877424,0.057850703677281276,4.07753744390572
12605,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,2,7,6,3,0.08865685193592321,0.20669304105324598,0.14093002140216615,0.1815941371035735,0.24366041896361632,0.09151047409040794,0.24126078215189053,0.06271483234969842,3.970291913552122
12606,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,5,4,0,0.08301446267591932,0.22037745638497958,0.14916661262079253,0.1815941371035735,0.24366041896361632,0.09151047409040794,0.23237564044360853,0.061482586419352746,3.332204510175204
12607,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,2,1,3,3,6,6,2,0.08301446267591932,0.23607237823464558,0.14002205071664828,0.24884882288086127,0.16194305726700825,0.08243076723522927,0.22264738309877424,0.06329852779038848,3.912023005428146
12608,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,3,1,0,1,5,4,0,0.08865685193592321,0.10616771515662494,0.14002205071664828,0.24884882288086127,0.16194305726700825,0.08385757831247162,0.22368506388222323,0.06329852779038848,3.4657359027997265
12609,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,2,1,0,3,7,6,3,0.08820286659316427,0.23607237823464558,0.14002205071664828,0.2024126078215189,0.24366041896361632,0.08742460600557754,0.22264738309877424,0.0639470782800441,3.9889840465642745
12610,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,7,7,0,0.08820286659316427,0.23068940917050393,0.14093002140216615,0.2024126078215189,0.16194305726700825,0.08742460600557754,0.24126078215189053,0.062001426811077245,4.1588830833596715
12611,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,3,2,5,4,0,0.08820286659316427,0.23068940917050393,0.14916661262079253,0.10902133731110968,0.21888579025877164,0.08742460600557754,0.24126078215189053,0.06154744146831831,3.4011973816621555
12612,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,3,1,2,0,7,6,2,0.08820286659316427,0.20669304105324598,0.14002205071664828,0.029184772034502884,0.17251443024839483,0.08742460600557754,0.22368506388222323,0.0639470782800441,4.007333185232471
12613,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,6,5,0,0.08210649199040146,0.22037745638497958,0.16959595304494454,0.10902133731110968,0.21888579025877164,0.08742460600557754,0.22368506388222323,0.062001426811077245,3.713572066704308
12614,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,3,2,6,5,3,0.09151047409040794,0.10616771515662494,0.12854270704974383,0.10902133731110968,0.24366041896361632,0.09378040080420261,0.08003113042350347,0.06271483234969842,3.6109179126442243
12615,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,2,1,1,3,6,5,0,0.09151047409040794,0.10616771515662494,0.158570594720799,0.1815941371035735,0.24366041896361632,0.09378040080420261,0.08003113042350347,0.0647901939165964,3.8066624897703196
12616,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,2,4,3,3,0.07789091380763992,0.22037745638497958,0.16959595304494454,0.1815941371035735,0.24366041896361632,0.08333873792074713,0.22264738309877424,0.062001426811077245,3.2188758248682006
12617,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,5,4,0,0.07789091380763992,0.23607237823464558,0.14093002140216615,0.1815941371035735,0.24366041896361632,0.08333873792074713,0.22264738309877424,0.06933004734418574,3.5263605246161616
12618,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,2,1,2,0,5,4,2,0.07789091380763992,0.22037745638497958,0.14093002140216615,0.24884882288086127,0.17251443024839483,0.08333873792074713,0.22264738309877424,0.061482586419352746,3.58351893845611
12619,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,1,3,2,7,8,2,0.07789091380763992,0.22037745638497958,0.14093002140216615,0.24884882288086127,0.16194305726700825,0.08333873792074713,0.22264738309877424,0.0647901939165964,4.31748811353631
12620,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,2,1,2,2,7,5,3,0.07789091380763992,0.22037745638497958,0.14002205071664828,0.2024126078215189,0.19138724949737337,0.08333873792074713,0.22264738309877424,0.06401193332900966,3.828641396489095
12621,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,5,1,1,3,6,5,3,0.08865685193592321,0.10616771515662494,0.14002205071664828,0.03061158311174525,0.16194305726700825,0.08385757831247162,0.22368506388222323,0.06102860107659381,3.8066624897703196
12622,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,6,4,2,0.08210649199040146,0.23607237823464558,0.11317206044490563,0.2024126078215189,0.17251443024839483,0.08243076723522927,0.08003113042350347,0.062001426811077245,3.295836866004329
12623,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,1,2,2,6,6,2,0.08567351968350737,0.23068940917050393,0.14002205071664828,0.10902133731110968,0.19138724949737337,0.08385757831247162,0.24126078215189053,0.062001426811077245,3.912023005428146
12624,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,2,1,2,2,5,4,1,0.08865685193592321,0.23068940917050393,0.14916661262079253,0.10902133731110968,0.17251443024839483,0.09151047409040794,0.24126078215189053,0.06336338283935404,3.5263605246161616
12625,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2,0,5,4,0,0.08865685193592321,0.23068940917050393,0.16959595304494454,0.10902133731110968,0.24366041896361632,0.09151047409040794,0.24126078215189053,0.057850703677281276,3.5553480614894135
12626,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,2,7,6,1,0.08820286659316427,0.20669304105324598,0.12854270704974383,0.24884882288086127,0.24366041896361632,0.08742460600557754,0.23237564044360853,0.06401193332900966,4.007333185232471
12627,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,3,1,1,2,6,5,3,0.08333873792074713,0.10616771515662494,0.14002205071664828,0.04565795447175563,0.24366041896361632,0.09378040080420261,0.22368506388222323,0.0639470782800441,3.6109179126442243
12628,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,5,4,0,0.08333873792074713,0.22037745638497958,0.14002205071664828,0.15266878526493288,0.19138724949737337,0.07432388611453401,0.22264738309877424,0.062001426811077245,3.5263605246161616
12629,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,1,2,1,7,7,3,0.08301446267591932,0.23068940917050393,0.14093002140216615,0.1815941371035735,0.24366041896361632,0.08243076723522927,0.23237564044360853,0.062001426811077245,4.060443010546419
12630,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,3,3,6,4,3,0.08567351968350737,0.23068940917050393,0.14093002140216615,0.2024126078215189,0.24366041896361632,0.08385757831247162,0.24126078215189053,0.06154744146831831,3.5553480614894135
12631,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,3,2,6,6,3,0.08567351968350737,0.23068940917050393,0.14002205071664828,0.24884882288086127,0.17251443024839483,0.08385757831247162,0.24126078215189053,0.062001426811077245,3.8918202981106265
12632,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,2,1,3,3,7,7,0,0.08463583890005837,0.22037745638497958,0.158570594720799,0.04565795447175563,0.24366041896361632,0.08684091056488748,0.08003113042350347,0.06329852779038848,4.1588830833596715
